fpr,tpr
0.15712074303405574,0.34011627906976744
0.15789473684210525,0.34011627906976744
0.16021671826625386,0.34011627906976744
0.16021671826625386,0.3430232558139535
0.16060371517027863,0.3430232558139535
0.16060371517027863,0.34593023255813954
0.16253869969040247,0.34593023255813954
0.16253869969040247,0.3488372093023256
0.16292569659442724,0.3488372093023256
0.16369969040247678,0.3488372093023256
0.1660216718266254,0.3488372093023256
0.1660216718266254,0.35174418604651164
0.16640866873065016,0.35174418604651164
0.16640866873065016,0.3546511627906977
0.168343653250774,0.3546511627906977
0.16950464396284828,0.3546511627906977
0.17027863777089783,0.3546511627906977
0.17027863777089783,0.36046511627906974
0.1706656346749226,0.36046511627906974
0.1706656346749226,0.3633720930232558
0.17260061919504643,0.3633720930232558
0.17260061919504643,0.36627906976744184
0.1729876160990712,0.36627906976744184
0.1729876160990712,0.37209302325581395
0.17337461300309598,0.37209302325581395
0.17337461300309598,0.375
0.17685758513931887,0.375
0.17763157894736842,0.37790697674418605
0.18150154798761609,0.37790697674418605
0.18188854489164086,0.3808139534883721
0.18188854489164086,0.38372093023255816
0.18382352941176472,0.38372093023255816
0.18459752321981424,0.38372093023255816
0.184984520123839,0.38372093023255816
0.184984520123839,0.3866279069767442
0.18614551083591332,0.3866279069767442
0.18614551083591332,0.38953488372093026
0.19078947368421054,0.38953488372093026
0.19078947368421054,0.39244186046511625
0.19195046439628483,0.39244186046511625
0.19195046439628483,0.3953488372093023
0.19814241486068113,0.3953488372093023
0.19814241486068113,0.39825581395348836
0.19852941176470587,0.39825581395348836
0.19852941176470587,0.4011627906976744
0.20588235294117646,0.4011627906976744
0.20704334365325078,0.4011627906976744
0.20743034055727555,0.4011627906976744
0.20743034055727555,0.40406976744186046
0.21052631578947367,0.40406976744186046
0.21052631578947367,0.41569767441860467
0.21904024767801858,0.41569767441860467
0.21904024767801858,0.4186046511627907
0.21981424148606812,0.4186046511627907
0.21981424148606812,0.42151162790697677
0.22020123839009287,0.42441860465116277
0.22523219814241485,0.42441860465116277
0.2260061919504644,0.42441860465116277
0.22716718266253869,0.42441860465116277
0.22794117647058823,0.42441860465116277
0.228328173374613,0.42441860465116277
0.228328173374613,0.4273255813953488
0.23529411764705882,0.4273255813953488
0.23529411764705882,0.43023255813953487
0.2356811145510836,0.43023255813953487
0.2356811145510836,0.4331395348837209
0.24187306501547987,0.4331395348837209
0.24187306501547987,0.436046511627907
0.24226006191950464,0.436046511627907
0.24226006191950464,0.438953488372093
0.24574303405572756,0.438953488372093
0.24651702786377708,0.438953488372093
0.24690402476780185,0.4418604651162791
0.24883900928792568,0.4418604651162791
0.24883900928792568,0.44476744186046513
0.25077399380804954,0.44476744186046513
0.2515479876160991,0.44476744186046513
0.25386996904024767,0.44476744186046513
0.25386996904024767,0.4476744186046512
0.2561919504643963,0.4476744186046512
0.2561919504643963,0.45058139534883723
0.2596749226006192,0.45058139534883723
0.2596749226006192,0.45348837209302323
0.26044891640866874,0.45348837209302323
0.26044891640866874,0.4563953488372093
0.26199690402476783,0.4563953488372093
0.26199690402476783,0.45930232558139533
0.2631578947368421,0.45930232558139533
0.2631578947368421,0.46511627906976744
0.2689628482972136,0.46511627906976744
0.2689628482972136,0.4680232558139535
0.2693498452012384,0.4680232558139535
0.2693498452012384,0.47093023255813954
0.27205882352941174,0.47093023255813954
0.2728328173374613,0.47093023255813954
0.2770897832817337,0.47093023255813954
0.27786377708978327,0.47093023255813954
0.2790247678018576,0.47093023255813954
0.2790247678018576,0.4738372093023256
0.28173374613003094,0.4738372093023256
0.28173374613003094,0.47674418604651164
0.28328173374613,0.47674418604651164
0.28328173374613,0.48255813953488375
0.28405572755417957,0.48255813953488375
0.28405572755417957,0.48546511627906974
0.28444272445820434,0.48546511627906974
0.28444272445820434,0.4883720930232558
0.28599071207430343,0.4883720930232558
0.28637770897832815,0.49127906976744184
0.29063467492260064,0.49127906976744184
0.29063467492260064,0.4941860465116279
0.29140866873065013,0.4941860465116279
0.29140866873065013,0.49709302325581395
0.29256965944272445,0.49709302325581395
0.293343653250774,0.49709302325581395
0.293343653250774,0.5
0.2945046439628483,0.5
0.29527863777089786,0.5
0.29721362229102166,0.5
0.29721362229102166,0.502906976744186
0.2979876160990712,0.502906976744186
0.2979876160990712,0.5058139534883721
0.2991486068111455,0.5058139534883721
0.2991486068111455,0.5087209302325582
0.30379256965944273,0.5087209302325582
0.30379256965944273,0.5116279069767442
0.30495356037151705,0.5116279069767442
0.30495356037151705,0.5145348837209303
0.30572755417956654,0.5145348837209303
0.30572755417956654,0.5174418604651163
0.3065015479876161,0.5174418604651163
0.3065015479876161,0.5203488372093024
0.3076625386996904,0.5203488372093024
0.30843653250773995,0.5203488372093024
0.3107585139318885,0.5203488372093024
0.3107585139318885,0.5232558139534884
0.3111455108359133,0.5232558139534884
0.3111455108359133,0.5290697674418605
0.31191950464396284,0.5290697674418605
0.31462848297213625,0.5290697674418605
0.31540247678018574,0.5290697674418605
0.31772445820433437,0.5290697674418605
0.3188854489164087,0.5290697674418605
0.3223684210526316,0.5290697674418605
0.3223684210526316,0.5319767441860465
0.32275541795665635,0.5319767441860465
0.32275541795665635,0.5348837209302325
0.3235294117647059,0.5348837209302325
0.3235294117647059,0.5377906976744186
0.3254643962848297,0.5377906976744186
0.3258513931888545,0.5406976744186046
0.326625386996904,0.5406976744186046
0.3270123839009288,0.5436046511627907
0.32778637770897834,0.5436046511627907
0.32894736842105265,0.5436046511627907
0.32972136222910214,0.5436046511627907
0.33243034055727555,0.5436046511627907
0.3332043343653251,0.5436046511627907
0.33359133126934987,0.5436046511627907
0.33359133126934987,0.5465116279069767
0.33591331269349844,0.5465116279069767
0.33591331269349844,0.5494186046511628
0.336687306501548,0.5494186046511628
0.3382352941176471,0.5494186046511628
0.3382352941176471,0.5523255813953488
0.34094427244582043,0.5523255813953488
0.34094427244582043,0.5552325581395349
0.3413312693498452,0.5581395348837209
0.34171826625387,0.5581395348837209
0.34171826625387,0.561046511627907
0.3424922600619195,0.561046511627907
0.3428792569659443,0.561046511627907
0.3428792569659443,0.563953488372093
0.34365325077399383,0.563953488372093
0.34365325077399383,0.5668604651162791
0.3444272445820433,0.5668604651162791
0.3444272445820433,0.5697674418604651
0.3498452012383901,0.5697674418604651
0.3498452012383901,0.5726744186046512
0.3506191950464396,0.5726744186046512
0.3506191950464396,0.5755813953488372
0.35139318885448917,0.5755813953488372
0.35139318885448917,0.5784883720930233
0.3521671826625387,0.5784883720930233
0.3521671826625387,0.5813953488372093
0.3541021671826625,0.5813953488372093
0.3541021671826625,0.5843023255813954
0.36261609907120745,0.5843023255813954
0.36339009287925694,0.5843023255813954
0.3684210526315789,0.5843023255813954
0.3684210526315789,0.5872093023255814
0.3703560371517028,0.5872093023255814
0.3703560371517028,0.5901162790697675
0.37074303405572756,0.5901162790697675
0.3715170278637771,0.5901162790697675
0.3719040247678019,0.5901162790697675
0.37229102167182665,0.5930232558139535
0.3796439628482972,0.5930232558139535
0.3796439628482972,0.5959302325581395
0.3811919504643963,0.5959302325581395
0.3811919504643963,0.5988372093023255
0.3815789473684211,0.5988372093023255
0.3815789473684211,0.6017441860465116
0.3831269349845201,0.6017441860465116
0.3831269349845201,0.6046511627906976
0.38390092879256965,0.6046511627906976
0.3842879256965944,0.6046511627906976
0.3842879256965944,0.6075581395348837
0.38738390092879255,0.6075581395348837
0.38738390092879255,0.6104651162790697
0.3881578947368421,0.6104651162790697
0.3881578947368421,0.6133720930232558
0.3908668730650155,0.6133720930232558
0.3908668730650155,0.6162790697674418
0.39164086687306504,0.6162790697674418
0.39164086687306504,0.6191860465116279
0.39241486068111453,0.6191860465116279
0.39241486068111453,0.622093023255814
0.3974458204334365,0.622093023255814
0.39821981424148606,0.622093023255814
0.39821981424148606,0.625
0.40441176470588236,0.625
0.40441176470588236,0.6308139534883721
0.40479876160990713,0.6308139534883721
0.40479876160990713,0.6337209302325582
0.41137770897832815,0.6337209302325582
0.4121517027863777,0.6337209302325582
0.4167956656346749,0.6337209302325582
0.41756965944272445,0.6337209302325582
0.4195046439628483,0.6337209302325582
0.4195046439628483,0.6366279069767442
0.4214396284829721,0.6366279069767442
0.4214396284829721,0.6395348837209303
0.4218266253869969,0.6424418604651163
0.42260061919504643,0.6424418604651163
0.42260061919504643,0.6453488372093024
0.4245356037151703,0.6453488372093024
0.42530959752321984,0.6453488372093024
0.4280185758513932,0.6453488372093024
0.4280185758513932,0.6482558139534884
0.42879256965944273,0.6482558139534884
0.42879256965944273,0.6511627906976745
0.4291795665634675,0.6511627906976745
0.4295665634674923,0.6540697674418605
0.43034055727554177,0.6540697674418605
0.4311145510835913,0.6540697674418605
0.4311145510835913,0.6569767441860465
0.4330495356037152,0.6569767441860465
0.4330495356037152,0.6598837209302325
0.4342105263157895,0.6598837209302325
0.4342105263157895,0.6627906976744186
0.4376934984520124,0.6627906976744186
0.43846749226006193,0.6627906976744186
0.4407894736842105,0.6627906976744186
0.4407894736842105,0.6686046511627907
0.4423374613003096,0.6686046511627907
0.4423374613003096,0.6715116279069767
0.4434984520123839,0.6715116279069767
0.44427244582043346,0.6744186046511628
0.44465944272445823,0.6744186046511628
0.4454334365325077,0.6744186046511628
0.44659442724458204,0.6744186046511628
0.4473684210526316,0.6744186046511628
0.4508513931888545,0.6744186046511628
0.4508513931888545,0.6773255813953488
0.4520123839009288,0.6773255813953488
0.45278637770897834,0.6773255813953488
0.45278637770897834,0.6802325581395349
0.45394736842105265,0.6802325581395349
0.45433436532507737,0.6802325581395349
0.45433436532507737,0.6831395348837209
0.45472136222910214,0.6831395348837209
0.4554953560371517,0.6831395348837209
0.456656346749226,0.6831395348837209
0.45743034055727555,0.6831395348837209
0.4578173374613003,0.6831395348837209
0.45859133126934987,0.6831395348837209
0.4601393188854489,0.6831395348837209
0.46091331269349844,0.6831395348837209
0.4647832817337461,0.6831395348837209
0.46555727554179566,0.6831395348837209
0.4674922600619195,0.6831395348837209
0.46826625386996906,0.6831395348837209
0.47368421052631576,0.6831395348837209
0.47368421052631576,0.686046511627907
0.47407120743034054,0.686046511627907
0.4748452012383901,0.686046511627907
0.4760061919504644,0.686046511627907
0.47871517027863775,0.686046511627907
0.47871517027863775,0.688953488372093
0.4841331269349845,0.688953488372093
0.4841331269349845,0.6918604651162791
0.48800309597523217,0.6918604651162791
0.4887770897832817,0.6918604651162791
0.4918730650154799,0.6918604651162791
0.4918730650154799,0.6947674418604651
0.4934210526315789,0.6947674418604651
0.4934210526315789,0.7005813953488372
0.4953560371517028,0.7005813953488372
0.49574303405572756,0.7034883720930233
0.4965170278637771,0.7034883720930233
0.49729102167182665,0.7034883720930233
0.4984520123839009,0.7034883720930233
0.4984520123839009,0.7063953488372093
0.5,0.7063953488372093
0.5019349845201239,0.7063953488372093
0.503482972136223,0.7063953488372093
0.5058049535603715,0.7063953488372093
0.5058049535603715,0.7093023255813954
0.5069659442724458,0.7093023255813954
0.5077399380804953,0.7093023255813954
0.5081269349845201,0.7093023255813954
0.5089009287925697,0.7093023255813954
0.5119969040247678,0.7093023255813954
0.5119969040247678,0.7122093023255814
0.5150928792569659,0.7122093023255814
0.5158668730650154,0.7122093023255814
0.5174148606811145,0.7122093023255814
0.5174148606811145,0.7151162790697675
0.5236068111455109,0.7151162790697675
0.5243808049535603,0.7151162790697675
0.5255417956656346,0.7151162790697675
0.5294117647058824,0.7151162790697675
0.5301857585139319,0.7151162790697675
0.5332817337461301,0.7151162790697675
0.5332817337461301,0.7180232558139535
0.5348297213622291,0.7180232558139535
0.5348297213622291,0.7209302325581395
0.5379256965944272,0.7209302325581395
0.5379256965944272,0.7238372093023255
0.5398606811145511,0.7238372093023255
0.5398606811145511,0.7267441860465116
0.5402476780185759,0.7296511627906976
0.5421826625386997,0.7296511627906976
0.5421826625386997,0.7325581395348837
0.5468266253869969,0.7325581395348837
0.548374613003096,0.7325581395348837
0.5503095975232198,0.7325581395348837
0.5506965944272446,0.7354651162790697
0.5510835913312694,0.7354651162790697
0.5518575851393189,0.7354651162790697
0.5522445820433437,0.7383720930232558
0.5580495356037152,0.7383720930232558
0.5580495356037152,0.7412790697674418
0.5623065015479877,0.7412790697674418
0.5630804953560371,0.7412790697674418
0.5634674922600619,0.7441860465116279
0.5638544891640866,0.7441860465116279
0.5638544891640866,0.747093023255814
0.5696594427244582,0.747093023255814
0.5704334365325078,0.747093023255814
0.5715944272445821,0.747093023255814
0.5723684210526315,0.747093023255814
0.5731424148606811,0.747093023255814
0.5735294117647058,0.75
0.5743034055727554,0.75
0.5743034055727554,0.752906976744186
0.5758513931888545,0.752906976744186
0.576625386996904,0.752906976744186
0.5777863777089783,0.752906976744186
0.5781733746130031,0.7558139534883721
0.5808823529411765,0.7558139534883721
0.5816563467492261,0.7558139534883721
0.5870743034055728,0.7558139534883721
0.5870743034055728,0.7587209302325582
0.5878482972136223,0.7587209302325582
0.5893962848297214,0.7587209302325582
0.5909442724458205,0.7587209302325582
0.5936532507739938,0.7587209302325582
0.5944272445820433,0.7587209302325582
0.5952012383900929,0.7587209302325582
0.5952012383900929,0.7616279069767442
0.5990712074303406,0.7616279069767442
0.5998452012383901,0.7616279069767442
0.5998452012383901,0.7645348837209303
0.6029411764705882,0.7645348837209303
0.6037151702786377,0.7645348837209303
0.6041021671826625,0.7645348837209303
0.6041021671826625,0.7674418604651163
0.6064241486068112,0.7674418604651163
0.6071981424148607,0.7674418604651163
0.6079721362229102,0.7674418604651163
0.6099071207430341,0.7674418604651163
0.6099071207430341,0.7703488372093024
0.6110681114551083,0.7703488372093024
0.6110681114551083,0.7732558139534884
0.6133900928792569,0.7732558139534884
0.6133900928792569,0.7761627906976745
0.6141640866873065,0.7761627906976745
0.6141640866873065,0.7790697674418605
0.6191950464396285,0.7790697674418605
0.6195820433436533,0.7819767441860465
0.6195820433436533,0.7848837209302325
0.6222910216718266,0.7848837209302325
0.6222910216718266,0.7877906976744186
0.6226780185758514,0.7877906976744186
0.6234520123839009,0.7877906976744186
0.6277089783281734,0.7877906976744186
0.6277089783281734,0.7906976744186046
0.6300309597523219,0.7906976744186046
0.6300309597523219,0.7936046511627907
0.631578947368421,0.7936046511627907
0.631578947368421,0.7965116279069767
0.6342879256965944,0.7965116279069767
0.635061919504644,0.7965116279069767
0.6362229102167183,0.7965116279069767
0.6369969040247678,0.7965116279069767
0.6369969040247678,0.7994186046511628
0.6373839009287926,0.7994186046511628
0.6373839009287926,0.8023255813953488
0.6377708978328174,0.8023255813953488
0.6381578947368421,0.8052325581395349
0.6385448916408669,0.8052325581395349
0.6385448916408669,0.8081395348837209
0.6400928792569659,0.8081395348837209
0.6408668730650154,0.8081395348837209
0.6428018575851393,0.8081395348837209
0.6431888544891641,0.811046511627907
0.6435758513931888,0.811046511627907
0.6435758513931888,0.813953488372093
0.6439628482972136,0.813953488372093
0.6451238390092879,0.813953488372093
0.6505417956656346,0.813953488372093
0.6505417956656346,0.8168604651162791
0.6528637770897833,0.8168604651162791
0.6536377708978328,0.8168604651162791
0.6547987616099071,0.8168604651162791
0.6547987616099071,0.8197674418604651
0.6551857585139319,0.8197674418604651
0.6555727554179567,0.8226744186046512
0.6563467492260062,0.8226744186046512
0.6563467492260062,0.8255813953488372
0.6571207430340558,0.8255813953488372
0.6571207430340558,0.8284883720930233
0.6578947368421053,0.8284883720930233
0.6578947368421053,0.8313953488372093
0.6594427244582043,0.8313953488372093
0.6594427244582043,0.8343023255813954
0.6598297213622291,0.8343023255813954
0.6598297213622291,0.8372093023255814
0.6625386996904025,0.8372093023255814
0.6625386996904025,0.8430232558139535
0.6656346749226006,0.8430232558139535
0.6664086687306502,0.8430232558139535
0.6675696594427245,0.8430232558139535
0.6683436532507739,0.8430232558139535
0.6718266253869969,0.8430232558139535
0.6718266253869969,0.8459302325581395
0.6726006191950464,0.8459302325581395
0.6726006191950464,0.8488372093023255
0.6760835913312694,0.8488372093023255
0.6760835913312694,0.8517441860465116
0.6764705882352942,0.8517441860465116
0.6764705882352942,0.8546511627906976
0.6776315789473685,0.8546511627906976
0.6776315789473685,0.8575581395348837
0.6780185758513931,0.8575581395348837
0.6787925696594427,0.8604651162790697
0.679953560371517,0.8604651162790697
0.679953560371517,0.8633720930232558
0.6838235294117647,0.8633720930232558
0.6845975232198143,0.8633720930232558
0.6861455108359134,0.8633720930232558
0.6861455108359134,0.8662790697674418
0.6907894736842105,0.8662790697674418
0.6907894736842105,0.8691860465116279
0.6942724458204335,0.8691860465116279
0.695046439628483,0.8691860465116279
0.6969814241486069,0.8691860465116279
0.6977554179566563,0.8691860465116279
0.6989164086687306,0.8691860465116279
0.6989164086687306,0.872093023255814
0.7008513931888545,0.872093023255814
0.7008513931888545,0.875
0.7035603715170279,0.875
0.7043343653250774,0.875
0.705108359133127,0.875
0.705108359133127,0.877906976744186
0.7097523219814241,0.877906976744186
0.7097523219814241,0.8808139534883721
0.7132352941176471,0.8808139534883721
0.7140092879256966,0.8808139534883721
0.7143962848297214,0.8808139534883721
0.7143962848297214,0.8837209302325582
0.7151702786377709,0.8837209302325582
0.7190402476780186,0.8837209302325582
0.7190402476780186,0.8866279069767442
0.7302631578947368,0.8866279069767442
0.7318111455108359,0.8866279069767442
0.7321981424148607,0.8866279069767442
0.7321981424148607,0.8895348837209303
0.7329721362229102,0.8895348837209303
0.7329721362229102,0.8924418604651163
0.733359133126935,0.8924418604651163
0.733359133126935,0.8953488372093024
0.7356811145510835,0.8953488372093024
0.7364551083591331,0.8953488372093024
0.7368421052631579,0.8953488372093024
0.7368421052631579,0.8982558139534884
0.7372291021671826,0.9011627906976745
0.7430340557275542,0.9011627906976745
0.743421052631579,0.9040697674418605
0.746517027863777,0.9040697674418605
0.746517027863777,0.9069767441860465
0.7503869969040248,0.9069767441860465
0.7511609907120743,0.9069767441860465
0.7511609907120743,0.9098837209302325
0.7523219814241486,0.9098837209302325
0.7523219814241486,0.9127906976744186
0.7577399380804953,0.9127906976744186
0.7585139318885449,0.9127906976744186
0.7612229102167183,0.9127906976744186
0.7612229102167183,0.9156976744186046
0.7643188854489165,0.9156976744186046
0.7643188854489165,0.9186046511627907
0.7658668730650154,0.9186046511627907
0.766640866873065,0.9186046511627907
0.766640866873065,0.9215116279069767
0.7674148606811145,0.9215116279069767
0.7681888544891641,0.9215116279069767
0.7705108359133127,0.9215116279069767
0.7705108359133127,0.9244186046511628
0.7755417956656346,0.9244186046511628
0.7759287925696594,0.9273255813953488
0.7786377708978328,0.9273255813953488
0.7794117647058824,0.9273255813953488
0.7871517027863777,0.9273255813953488
0.7879256965944272,0.9273255813953488
0.7890866873065016,0.9273255813953488
0.7898606811145511,0.9273255813953488
0.7964396284829721,0.9273255813953488
0.7979876160990712,0.9273255813953488
0.7987616099071208,0.9273255813953488
0.7995356037151703,0.9302325581395349
0.7999226006191951,0.9302325581395349
0.8006965944272446,0.9302325581395349
0.804953560371517,0.9302325581395349
0.804953560371517,0.9331395348837209
0.8053405572755418,0.9331395348837209
0.8065015479876161,0.9331395348837209
0.8138544891640866,0.9331395348837209
0.8146284829721362,0.9331395348837209
0.815015479876161,0.9331395348837209
0.8157894736842105,0.9331395348837209
0.8157894736842105,0.936046511627907
0.8161764705882353,0.936046511627907
0.8169504643962848,0.936046511627907
0.833204334365325,0.936046511627907
0.8339783281733746,0.936046511627907
0.8343653250773994,0.936046511627907
0.8343653250773994,0.938953488372093
0.8428792569659442,0.938953488372093
0.8436532507739938,0.938953488372093
0.8440402476780186,0.938953488372093
0.8452012383900929,0.938953488372093
0.8510061919504643,0.938953488372093
0.8517801857585139,0.938953488372093
0.8541021671826625,0.938953488372093
0.8541021671826625,0.9418604651162791
0.8591331269349846,0.9418604651162791
0.8595201238390093,0.9447674418604651
0.8622291021671826,0.9447674418604651
0.8630030959752322,0.9447674418604651
0.8645510835913313,0.9447674418604651
0.8645510835913313,0.9476744186046512
0.8691950464396285,0.9476744186046512
0.8691950464396285,0.9505813953488372
0.8695820433436533,0.9505813953488372
0.8699690402476781,0.9534883720930233
0.8699690402476781,0.9563953488372093
0.8711300309597523,0.9563953488372093
0.8719040247678018,0.9563953488372093
0.875,0.9563953488372093
0.8757739938080495,0.9563953488372093
0.8819659442724458,0.9563953488372093
0.8827399380804953,0.9563953488372093
0.8862229102167183,0.9563953488372093
0.8869969040247678,0.9563953488372093
0.8893188854489165,0.9563953488372093
0.8893188854489165,0.9593023255813954
0.8924148606811145,0.9593023255813954
0.8939628482972136,0.9593023255813954
0.8951238390092879,0.9593023255813954
0.8958978328173375,0.9593023255813954
0.8982198142414861,0.9593023255813954
0.8982198142414861,0.9622093023255814
0.901702786377709,0.9622093023255814
0.901702786377709,0.9651162790697675
0.9117647058823529,0.9651162790697675
0.9125386996904025,0.9651162790697675
0.9187306501547987,0.9651162790697675
0.9195046439628483,0.9651162790697675
0.9206656346749226,0.9651162790697675
0.9206656346749226,0.9680232558139535
0.9241486068111455,0.9680232558139535
0.9249226006191951,0.9680232558139535
0.9342105263157895,0.9680232558139535
0.9342105263157895,0.9709302325581395
